time,open,high,low,close,volume
1549447200,3410.67,3413.6,3396.17,3408.93,1034.007372
1549450800,3408.58,3409.56,3396.67,3399.82,874.190231
1549454400,3399.79,3410,3392.11,3407.93,1432.598018
1549458000,3408,3409.32,3400.08,3404.31,826.036991
1549461600,3404.56,3406.1,3392.84,3400.98,1251.225978
1549465200,3400.64,3422.02,3382.26,3422.02,1959.536483
1549468800,3421.07,3434.59,3405.01,3411.7,2791.130696
1549472400,3411.1,3411.95,3395.77,3402.44,1242.556419
1549476000,3402.09,3408,3385.26,3406.04,1871.458414
1549479600,3406.37,3406.96,3392.29,3398.39,1109.796311
1549483200,3398.41,3405.85,3393.54,3402,871.298629
1549486800,3402,3407.23,3398.87,3405.98,684.808194
1549490400,3405.98,3408.52,3399.43,3405.88,763.009042
1549494000,3405.43,3409.26,3402.16,3405.37,702.356439
1549497600,3407,3407.01,3398.02,3402.95,826.480439
1549501200,3403.83,3409.54,3402.94,3407.03,619.871059
1549504800,3407.03,3408.99,3402.39,3407.25,642.515244
1549508400,3406.71,3414,3404.77,3413.12,572.36451
1549512000,3413.49,3415.82,3410.18,3411,512.300807
1549515600,3411,3416.2,3410.7,3414.69,740.670935
1549519200,3415.51,3420,3406,3411.25,971.894503
1549522800,3411.25,3414.99,3408.02,3412.15,592.510026
1549526400,3412.17,3417.59,3409.66,3417.26,817.066746
1549530000,3417.26,3419.88,3412.05,3419.5,1002.83541
1549533600,3419.5,3425,3416.08,3421.05,1040.597712
1549537200,3421.36,3426.45,3407.05,3408.05,1648.143194
1549540800,3407.81,3413.16,3400,3404.97,1061.193457
1549544400,3405,3413,3399,3407.04,1095.676838
1549548000,3407.03,3410.82,3400,3409.7,946.034179
1549551600,3409.71,3413.16,3401,3407.03,644.62805
1549555200,3407.03,3412.24,3401.11,3403.12,808.681079
1549558800,3402.47,3404.4,3392,3397.82,866.818263
1549562400,3397.87,3404.05,3394,3398.98,673.752607
1549566000,3398.54,3400,3390,3399.55,658.000583
1549569600,3399.43,3402.09,3390.11,3401.22,581.975824
1549573200,3401.8,3403.31,3394.12,3395,631.124517
1549576800,3395.19,3401.8,3393.55,3401.01,347.646804
1549580400,3400.57,3401.21,3391.18,3398.4,362.755852
1549584000,3398.4,3398.71,3390.37,3393.78,644.753349
1549587600,3393.35,3396,3387,3389.51,643.571717
1549591200,3389.98,3398.45,3373.1,3394.32,1323.272424
1549594800,3394,3407.78,3393.47,3404.08,689.623435
1549598400,3403.77,3404.33,3397.14,3399.84,556.358418
1549602000,3400.47,3411,3399.47,3408.29,723.237605
1549605600,3408.92,3409.94,3400.5,3407.65,658.798687
1549609200,3408.66,3408.66,3392.97,3394.78,627.670249
1549612800,3395.24,3429.6,3394.89,3413.8,1305.026695
1549616400,3413.78,3450.5,3413.78,3426.58,2625.117788
1549620000,3426.56,3439.38,3424.71,3432.85,1470.41411
1549623600,3433.51,3441.79,3427.96,3430,1675.042054
1549627200,3430,3447.99,3429,3439.25,2338.927563
1549630800,3439.1,3449.97,3436.66,3447,1101.90546
1549634400,3447.53,3469.89,3445.6,3457,1660.792103
1549638000,3456.21,3512.8,3452.97,3507.34,3483.529041
1549641600,3506.42,3733.58,3485.24,3687,9099.779952
1549645200,3687.15,3692.08,3632.25,3662.59,7484.714692
1549648800,3662.6,3677.65,3647.45,3654.03,2807.957403
1549652400,3654.76,3669.61,3648.23,3668.3,1641.706069
1549656000,3668.28,3669.99,3657.13,3660.53,1389.670673
1549659600,3660.53,3664.2,3612,3630.93,2070.370072
1549663200,3630.94,3645,3625.36,3633.64,846.12221
1549666800,3633.64,3665,3630.6,3659.04,1099.696244
1549670400,3660.27,3667.89,3641.34,3654.84,1314.917659
1549674000,3654.39,3656.74,3641.45,3644.3,876.969058
1549677600,3644.28,3647.51,3635,3645.62,867.02469
1549681200,3645.61,3649.67,3640,3646.45,842.748098
1549684800,3647.19,3656.61,3642.19,3652.72,846.416655
1549688400,3652.72,3653.36,3643.78,3648.32,616.661062
1549692000,3647.31,3653.79,3646.24,3647.14,636.10581
1549695600,3647.14,3666.46,3646.3,3660.86,1168.242348
1549699200,3661.95,3677.32,3651.69,3660.54,2100.396701
1549702800,3660.56,3670.23,3653.04,3657.54,1176.311169
1549706400,3657.53,3669,3655.02,3661.01,988.815613
1549710000,3660.6,3665.32,3656.39,3662.02,871.256995
1549713600,3662.32,3666.89,3645,3654.36,1109.547376
1549717200,3655.3,3669.25,3653.69,3664,1267.818672
1549720800,3664,3680.02,3651.05,3660.29,1595.553269
1549724400,3660.45,3662.39,3640,3645.02,1298.536612
1549728000,3645.02,3652.84,3625.13,3646.22,1353.6396
1549731600,3645.95,3647.85,3636.31,3642.66,967.540567
1549735200,3642.66,3645,3637.39,3640.37,668.174077
1549738800,3640.06,3655,3640.05,3652.19,996.994913
1549742400,3653.56,3658.41,3650,3656.62,1005.92485
1549746000,3657.42,3669.73,3655,3665.78,1045.751386
1549749600,3665.78,3667.32,3656,3660.37,713.021311
1549753200,3660.83,3673,3657.2,3665.18,431.465228
1549756800,3665.18,3674,3656.85,3657.19,615.475831
1549760400,3658.23,3663,3649.98,3655.84,677.211213
1549764000,3655.26,3662.12,3653.06,3653.08,497.072293
1549767600,3654.13,3657.65,3646.44,3654.84,535.358441
1549771200,3654.8,3660,3651.16,3658.55,450.021377
1549774800,3658.17,3659.46,3651,3654.9,498.940435
1549778400,3653.12,3654.84,3630.98,3634.81,1332.771148
1549782000,3635.92,3641.03,3609.76,3632.12,1976.605927
1549785600,3632.1,3642,3631.03,3638.36,1217.654785
1549789200,3638.36,3639.1,3631.95,3636.98,739.275734
1549792800,3636.66,3647.95,3636.46,3644.89,863.520069
1549796400,3644.77,3647.95,3630.78,3638.34,624.008064
1549800000,3639.53,3642.78,3622.5,3626.17,840.010332
1549803600,3625.94,3635.04,3616,3630.78,1384.370534
1549807200,3630.78,3637,3615.53,3619.5,976.239643
1549810800,3619.5,3634.77,3618.46,3626.6,1238.078538
1549814400,3628.73,3655,3624.03,3647.05,1561.525047
1549818000,3647.12,3651.06,3631.94,3638.41,1098.058192
1549821600,3638.85,3650,3638.32,3646.32,674.258621
1549825200,3646.32,3649,3637.55,3645.69,677.18443
1549828800,3645.47,3645.71,3636,3639.73,564.182711
1549832400,3639.37,3646.17,3636.63,3645.39,498.248418
1549836000,3645.4,3665,3640,3658.9,1123.474783
1549839600,3657.91,3684.99,3651.93,3680.06,2587.056068
1549843200,3679.75,3684.9,3620.17,3641.68,3262.7224
1549846800,3640.59,3641.11,3622,3632.1,931.19346
1549850400,3632.09,3641.59,3626.96,3628.98,514.589611
1549854000,3629.37,3634.52,3621.29,3623.11,865.844944
1549857600,3623.11,3629.11,3616.66,3628.6,527.439362
1549861200,3628.62,3628.99,3617.2,3620.77,606.798875
1549864800,3620.98,3633.88,3619.51,3633.88,772.488134
1549868400,3633.01,3638.73,3628.63,3635.64,787.446716
1549872000,3634.87,3636.49,3624.84,3628.22,1082.258058
1549875600,3628.24,3637.1,3621,3634.35,698.847067
1549879200,3634.86,3644.16,3623,3632.59,920.323706
1549882800,3632,3634.96,3623.5,3626.16,753.765012
1549886400,3626.16,3640.99,3624.08,3637.3,1162.890756
1549890000,3637.03,3657.2,3630.67,3642,1433.957492
1549893600,3641.45,3653.58,3636,3649.74,1382.685539
1549897200,3649.96,3649.97,3630.01,3643,1254.356959
1549900800,3642.99,3643.66,3615.53,3632.1,1729.478614
1549904400,3632.09,3640.29,3626.27,3638.22,837.485134
1549908000,3637.02,3642.05,3632.35,3640.39,715.348183
1549911600,3640.39,3648.64,3635.68,3643.95,986.334017
1549915200,3644.66,3649,3637.14,3643.41,1249.358702
1549918800,3643.65,3646,3629,3635,1037.256728
1549922400,3636.02,3644,3627,3638.03,768.983135
1549926000,3638.03,3638.39,3624.88,3631.05,672.761967
1549929600,3631.05,3632.82,3582.34,3607.65,2763.607727
1549933200,3607.21,3618.45,3598.01,3610.22,920.885489
1549936800,3609.63,3623.81,3604.01,3613.39,1033.123952
1549940400,3614.46,3625.68,3613.54,3624.04,981.309539
1549944000,3624.07,3632.25,3617.48,3626.58,910.43398
1549947600,3626.58,3634.19,3623,3627.01,814.02166
1549951200,3627.24,3629.71,3618.26,3628.22,738.24928
1549954800,3628,3631.17,3612.9,3625.49,961.284533
1549958400,3625.58,3627.5,3598.77,3605.99,1512.634499
1549962000,3605.99,3614.43,3595.71,3604.15,1369.433557
1549965600,3604.15,3612.28,3596.46,3609,1128.557883
1549969200,3609,3616.8,3606.27,3611,805.046813
1549972800,3610.75,3629.72,3608.75,3622.85,1329.450674
1549976400,3623.92,3638,3611.1,3622.34,1654.818442
1549980000,3622.34,3627.73,3614,3621,1286.740128
1549983600,3621,3628.77,3610.5,3620.03,1337.289157
1549987200,3620.03,3631.48,3616.53,3619.98,1142.81486
1549990800,3619.99,3636.97,3619.99,3626.27,908.99955
1549994400,3627,3667.6,3626.34,3635.4,1962.773991
1549998000,3635.88,3647.91,3634.67,3640.95,1749.015965
1550001600,3640.18,3654.94,3640.18,3647.64,1057.518305
1550005200,3647.62,3652,3609,3619.41,1282.379477
1550008800,3619.53,3631,3610.52,3620.64,969.968314
1550012400,3620.64,3638.85,3620.43,3631.46,859.240455
1550016000,3631.51,3642.85,3624,3636.73,635.831125
1550019600,3636.74,3640.59,3631.95,3637.61,683.119172
1550023200,3637.37,3640,3628.93,3635.86,1047.493843
1550026800,3635.31,3642.88,3631.49,3640.52,877.975245
1550030400,3640.99,3643,3631.66,3638.3,776.713142
1550034000,3638.31,3647,3634.24,3643.38,1047.663455
1550037600,3643.38,3670,3635,3640.42,2453.6495
1550041200,3640.83,3641.19,3625.76,3634,1265.748395
1550044800,3633.98,3638.2,3615.4,3616.63,1690.446653
1550048400,3616.2,3628.12,3614,3620.75,1345.562832
1550052000,3621.1,3628.84,3613.31,3617,1038.838449
1550055600,3617.45,3620,3601.68,3613.79,1491.166159
1550059200,3613.79,3623.8,3605.44,3621.35,1295.389116
1550062800,3621.44,3626.15,3612.93,3614.75,856.454904
1550066400,3614.75,3617.49,3607,3608.28,956.947161
1550070000,3608.03,3608.78,3591.75,3595.1,1789.964848
1550073600,3595.1,3615.23,3593.22,3610.6,1480.274793
1550077200,3610.4,3614.99,3606.3,3608.65,773.03818
1550080800,3608.63,3615.5,3606.61,3612.5,790.082941
1550084400,3612.48,3615,3602,3602.95,1121.323082
1550088000,3602.97,3612.51,3597.44,3601.16,640.788169
1550091600,3601.16,3610,3594.81,3603.49,820.847744
1550095200,3603.48,3611.7,3600.05,3605.81,441.269631
1550098800,3605.81,3613.78,3603.18,3609.4,453.409109
1550102400,3608.34,3626.4,3605.79,3619.98,836.291737
1550106000,3619.55,3625.93,3615,3617.37,1104.119405
1550109600,3616.9,3622.41,3606.4,3609.29,792.716537
1550113200,3609.32,3613.81,3606.6,3612,587.140482
1550116800,3612.45,3622.91,3611.83,3622.46,1137.188078
1550120400,3621.96,3625,3603.38,3610.47,753.218786
1550124000,3610.49,3619.88,3609.2,3615.83,526.713008
1550127600,3615.82,3615.9,3597.2,3605.11,1025.052159
1550131200,3605.13,3615,3601.15,3602.32,1156.228268
1550134800,3603.91,3612.9,3600.46,3606.94,943.846014
1550138400,3606.07,3607.44,3584.96,3594.88,1850.424934
1550142000,3594.86,3604.08,3568.11,3584.94,2109.927975
1550145600,3584.94,3593.41,3577.67,3586.7,1381.639889
1550149200,3586.83,3595.79,3585.78,3591.4,870.644439
1550152800,3591.4,3593.99,3584.94,3590.43,965.466372
1550156400,3590.46,3607.09,3590.46,3600.94,878.805357
1550160000,3601.99,3614.24,3595,3601.73,795.008631
1550163600,3601.43,3611.74,3599.01,3606,629.783092
1550167200,3606,3612.88,3605.1,3611.44,725.677555
1550170800,3611.87,3612.46,3602.86,3605.69,589.888811
1550174400,3605.98,3605.98,3594.26,3597.75,587.781974
1550178000,3597.04,3606.16,3588,3600.12,619.397392
1550181600,3600.12,3603.36,3590.63,3593.6,516.856772
1550185200,3593.62,3597.64,3588,3590.56,369.683594
1550188800,3590.57,3602.53,3587,3598.85,497.761887
1550192400,3598.05,3607.21,3595.79,3606.28,646.119086
1550196000,3606.27,3607.12,3600.01,3606.51,493.819233
1550199600,3607.71,3620.73,3607.5,3613.77,962.987415
1550203200,3613.77,3629.62,3610.33,3619.65,1296.173149
1550206800,3619.64,3622.13,3610.53,3612.06,647.759112
1550210400,3612.16,3624.77,3608.98,3615.35,740.041718
1550214000,3615.35,3619.24,3606.65,3615,814.933215
1550217600,3615,3622.77,3609.59,3610.63,640.623861
1550221200,3611,3616.43,3603,3603.67,786.158381
1550224800,3603.7,3618.24,3599.29,3617.88,931.779056
1550228400,3617.88,3629.6,3605.46,3608,1577.184595
1550232000,3607.95,3620,3606,3618.69,744.307202
1550235600,3618.69,3623.72,3609.44,3618.74,906.199683
1550239200,3619.59,3653.23,3585,3585.99,3009.658199
1550242800,3585.99,3595,3573.45,3585.73,2364.098135
1550246400,3586.5,3595.1,3585.05,3592.98,849.951447
1550250000,3593,3603.1,3592.16,3597.84,474.93436
1550253600,3597.84,3603.87,3596.29,3602.37,550.979018
1550257200,3602.06,3604.07,3594.64,3596.07,410.529519
1550260800,3596.09,3605.11,3594.64,3601.62,380.327864
1550264400,3601.69,3605.16,3595.25,3599.2,361.948209
1550268000,3599.19,3602.28,3595.56,3600.07,301.930218
1550271600,3599.04,3603.16,3590,3602.47,387.668337
1550275200,3602.49,3610.59,3597.91,3609.83,815.727331
1550278800,3610,3616.93,3606.26,3607.26,933.222441
1550282400,3607.46,3616.13,3604.87,3613.24,575.055199
1550286000,3612.19,3626.43,3612.19,3623.62,824.639503
1550289600,3624.09,3634.16,3616.5,3618.96,1082.866784
1550293200,3618.08,3624.18,3614,3615.15,605.543629
1550296800,3615.88,3620.01,3612,3617,516.217911
1550300400,3616.98,3622.46,3612.36,3617.09,526.31815
1550304000,3617.08,3624.51,3616.13,3619.56,515.219614
1550307600,3618.85,3625,3615.19,3619.43,726.601731
1550311200,3619.96,3625.15,3609.95,3613.23,1644.326544
1550314800,3613.23,3627.77,3613.17,3626.01,1358.795403
1550318400,3626.01,3638.98,3610.87,3623.86,1631.395841
1550322000,3623.85,3638.98,3621.5,3632.37,824.743859
1550325600,3632.35,3648.2,3625.93,3636.64,1376.60723
1550329200,3637.55,3641.35,3629.23,3634.41,931.192113
1550332800,3634.48,3646,3621.96,3630.49,977.735356
1550336400,3630.41,3632.41,3621.65,3626.87,591.063133
1550340000,3626.87,3631.37,3622.99,3626.32,386.594519
1550343600,3626.31,3639.34,3625.52,3633.18,870.594979
1550347200,3632.52,3636.66,3627.16,3636.17,347.549893
1550350800,3635.56,3638.28,3626.86,3630.45,354.288763
1550354400,3630.45,3632.18,3626.17,3628.44,302.781366
1550358000,3629.25,3629.63,3615,3618.41,846.911459
1550361600,3617.22,3629.37,3615.08,3623.2,1078.919072
1550365200,3623.47,3630.22,3615.05,3628.97,804.200962
1550368800,3628,3634.22,3624.13,3628.79,570.612853
1550372400,3629.27,3632.88,3628.1,3629.15,530.084179
1550376000,3629.68,3641.61,3627.02,3640,725.495341
1550379600,3639.57,3642.91,3633,3641.83,640.196546
1550383200,3641.81,3644.44,3632,3638.27,666.708966
1550386800,3638.33,3647,3635.96,3641.25,654.640434
1550390400,3640.98,3644.96,3634.32,3636.69,652.211352
1550394000,3636.69,3643.48,3635.44,3638.33,555.727572
1550397600,3639.38,3700.11,3615.89,3626.58,4515.016981
1550401200,3626.76,3639.58,3620,3623.73,1569.475225
1550404800,3623.73,3628.01,3610.38,3613.07,1895.400741
1550408400,3613.07,3617,3604.4,3613.33,1384.052774
1550412000,3613.8,3628.18,3612.32,3623.63,860.477704
1550415600,3623.63,3628.85,3620.24,3622.42,552.928735
1550419200,3622.42,3631.99,3616.5,3621.52,730.164958
1550422800,3621.52,3629.1,3620.4,3627.87,560.663567
1550426400,3627.87,3628.43,3610,3616.24,659.389457
1550430000,3616.27,3625,3610,3622.4,678.676708
1550433600,3622.48,3626.3,3615,3624.03,539.375404
1550437200,3624.04,3647.1,3621.54,3628.9,1433.873931
1550440800,3627.82,3654.83,3627.54,3641.27,1202.746606
1550444400,3641.25,3685,3640.98,3667.58,2229.187711
1550448000,3667.62,3706,3655,3699,3801.550996
1550451600,3699,3773.85,3670.85,3692.96,5337.074288
1550455200,3692.98,3723.56,3687.38,3714.44,1657.743201
1550458800,3714.8,3740,3711.46,3734.66,2265.239351
1550462400,3734.14,3741.16,3710.85,3719.81,1403.665685
1550466000,3719.83,3722.54,3696.65,3720.78,1116.460876
1550469600,3720.78,3737.62,3711.02,3732.23,1398.065971
1550473200,3732.23,3761.29,3730,3731.69,2451.636269
1550476800,3732.17,3751.52,3728.1,3734,1395.580219
1550480400,3733.47,3755.32,3733.06,3742,1929.914847
1550484000,3742,3752.7,3717,3725.22,2152.553009
1550487600,3724.96,3760.22,3724.89,3745.37,1726.998106
1550491200,3744.02,3774.84,3727.23,3769.66,3027.140563
1550494800,3769.75,3848,3752.82,3820.82,5972.8701
1550498400,3820.82,3847,3798.6,3807.39,5204.915016
1550502000,3806.53,3829.21,3787.1,3823.38,2756.814612
1550505600,3824.08,3925,3823.11,3871.83,7148.924692
1550509200,3871.89,3896.88,3846,3886,3922.235852
1550512800,3885.41,3917,3879.98,3900.67,2467.448683
1550516400,3900.35,3918,3889.28,3895,2019.536782
1550520000,3894.99,3904.2,3876.43,3899.98,1552.029247
1550523600,3900,3911.68,3881.37,3884,1081.434875
1550527200,3884.11,3890,3856.97,3889.28,1371.936739
1550530800,3890,3903,3882.25,3898.6,880.960513
1550534400,3897.35,3974.98,3896.01,3947.33,3780.391145
1550538000,3947.33,3947.35,3856,3876.07,3655.689623
1550541600,3875.39,3887,3869.02,3873.23,1994.512631
1550545200,3872.8,3887.08,3868,3885.06,921.966824
1550548800,3885.02,3908.28,3878.22,3897.2,1333.729862
1550552400,3897.73,3907,3876.48,3892.23,1371.952042
1550556000,3892.21,3902.63,3885.2,3900.21,1333.03816
1550559600,3900.36,3918.93,3898.42,3916.01,2241.225617
1550563200,3915.85,3920,3902,3912.2,1655.819672
1550566800,3912.42,3922,3880.9,3894.88,3040.182308
1550570400,3894.01,3903.04,3872.78,3894.66,2486.116359
1550574000,3894.66,3902.44,3881.43,3898.84,1207.654974
1550577600,3898.95,3918.66,3898.9,3914.92,1517.305982
1550581200,3914.96,3985,3910,3970.04,4162.310851
1550584800,3970.4,3994.52,3930.72,3952.89,4247.18733
1550588400,3953.36,3984.11,3950,3971.85,2355.346854
1550592000,3971.01,3988.21,3958.03,3966.62,2514.880002
1550595600,3966.42,3969.76,3937.26,3963.14,1885.841678
1550599200,3962.58,3962.58,3942.93,3950.02,1212.412096
1550602800,3950.02,3972.48,3946.49,3967.21,1097.791961
1550606400,3967.14,3967.86,3942.88,3949.57,1015.829293
1550610000,3949.57,3964.4,3893,3909.93,2107.702085
1550613600,3909.93,3943.4,3908,3935.76,1554.459732
1550617200,3936.47,3936.49,3902.22,3907.79,1513.825586
1550620800,3907.35,3917.13,3870.66,3887.98,2631.436915
1550624400,3887.78,3912.95,3876.4,3911.91,1451.121257
1550628000,3911.62,3917.13,3893.56,3915.25,1205.957517
1550631600,3915.25,3927.22,3908.1,3912.15,1010.826886
1550635200,3912.11,3920.05,3898.48,3898.5,755.015052
1550638800,3898.5,3908.6,3890,3905.2,1047.305588
1550642400,3904.8,3912.6,3896.01,3904.59,935.889171
1550646000,3904.99,3928.23,3904.04,3913.41,1226.349239
1550649600,3913.86,3942.93,3907.42,3937.04,1806.966124
1550653200,3937.04,3940,3920.69,3935,2121.108573
1550656800,3935.23,3977,3925.84,3967.67,3285.094986
1550660400,3967.67,3970.1,3945.56,3959.98,1566.504504
1550664000,3960,3978.88,3949,3971.97,1916.420408
1550667600,3972.05,3986.98,3941.18,3949.19,2791.922724
1550671200,3949.99,3960,3936.18,3954.37,1814.152278
1550674800,3954.47,3958.72,3924.64,3937.91,1454.432725
1550678400,3937.91,3960.49,3936.03,3957,1540.206982
1550682000,3957.01,3966,3941.77,3944.27,1194.894006
1550685600,3944.73,3955.95,3931.78,3952.08,1170.380475
1550689200,3952.97,3956.66,3938.02,3956,644.97077
1550692800,3956.38,3967.73,3949.61,3963.88,1339.436659
1550696400,3964.37,3972.79,3942,3942.21,1123.036862
1550700000,3942.04,3963.33,3941.32,3958.94,650.240732
1550703600,3958.87,3980,3954,3969.74,1521.470417
1550707200,3969.74,3975.13,3944,3956.04,1834.008244
1550710800,3956.3,3957.75,3943.18,3951.88,860.586998
1550714400,3951.79,3957.96,3945,3954.14,723.482742
1550718000,3954.8,3970,3948,3968.44,912.900756
1550721600,3968.05,3969.97,3957,3963.58,987.9035
1550725200,3962.78,3985.76,3961.93,3983.11,2351.262324
1550728800,3983.33,4016.48,3941.31,3954.86,4186.269717
1550732400,3954.87,3967.32,3952,3964.69,1238.329493
1550736000,3965,3967.99,3930,3942.04,2042.355497
1550739600,3942.04,3950,3915.01,3922.78,2377.833574
1550743200,3922.99,3935.26,3916.29,3931.47,1312.816226
1550746800,3931.22,3931.99,3901.03,3931.11,1642.304955
1550750400,3931.5,3936.08,3920.27,3924.79,1190.50131
1550754000,3924.41,3947.55,3916,3946.07,1183.290072
1550757600,3946.09,3947.03,3930,3935.35,1230.382851
1550761200,3935.97,3937.47,3921.51,3929.99,1135.43937
1550764800,3930,3932.55,3911.65,3922.15,1239.656068
1550768400,3922.16,3934.11,3922.05,3928.83,714.267985
1550772000,3928.16,3931.97,3915.82,3920.85,714.074197
1550775600,3921.33,3928.54,3915.33,3925.94,591.22069
1550779200,3926.04,3937.97,3923.94,3925.77,763.79351
1550782800,3926.18,3937.08,3925.15,3932.48,627.694911
1550786400,3932.48,3934.39,3917.13,3918.46,629.048516
1550790000,3918.3,3939.18,3918,3937.31,614.461222
1550793600,3937.31,3944.77,3931.4,3937.18,935.466015
1550797200,3937.18,3950.85,3935.08,3946.98,974.68853
1550800800,3946.98,3961.57,3945.89,3957.14,1504.543995
1550804400,3957.14,3963.83,3950.13,3953.03,1370.360219
1550808000,3953.03,3958.67,3944.24,3955.6,820.598345
1550811600,3956.08,3965.37,3950.76,3952.32,821.900865
1550815200,3952.75,3958.99,3948.57,3948.98,689.498082
1550818800,3948.98,3949.66,3926.65,3940,1538.920016
1550822400,3939.98,3970.15,3928.71,3965.41,2167.689768
1550826000,3965.42,3967.68,3952.02,3959.93,1155.369576
1550829600,3959.57,3962.97,3948.83,3954.96,907.532057
1550833200,3954.84,3963.45,3950.69,3958.95,940.682389
1550836800,3958.95,3975.86,3955.58,3959.75,1104.3793
1550840400,3959.78,3988,3959.1,3976,1322.155579
1550844000,3976,3982.64,3962,3972.5,1209.509055
1550847600,3972.51,3976,3942,3954.5,1746.739873
1550851200,3954.63,3961.91,3947.53,3953.73,774.229546
1550854800,3953.88,3965,3945.04,3964.36,721.028761
1550858400,3964.99,3970,3960.28,3966.11,662.79854
1550862000,3966.56,3972.28,3961.07,3965.35,567.787576
1550865600,3965.77,3968.42,3954.3,3955.99,505.797404
1550869200,3955.76,3969.21,3951.75,3965.94,437.60466
1550872800,3966.43,3971,3962.36,3969.22,506.745463
1550876400,3969.11,3975.25,3961.31,3962,557.138136
1550880000,3962,3964.89,3953.36,3958.92,633.794413
1550883600,3959.14,3973.67,3957.01,3971.78,530.727543
1550887200,3972.98,3973,3960.38,3966.39,854.139613
1550890800,3966.88,3969.9,3960.2,3969.8,541.165053
1550894400,3969.8,3969.91,3944.34,3945.24,1010.427229
1550898000,3945.32,3954.43,3936.58,3949.76,952.403668
1550901600,3950,3955,3945.53,3954.3,420.90954
1550905200,3954.29,3960.73,3948.24,3949.73,525.417553
1550908800,3949.69,3953.26,3936.46,3946.02,658.571217
1550912400,3946.02,3954.98,3933.15,3954.88,984.773536
1550916000,3954.36,3962.29,3951.3,3959.27,725.89568
1550919600,3959.67,3965.01,3953.18,3955.23,692.76056
1550923200,3954.52,3960.49,3950,3959.82,653.052472
1550926800,3959.8,3961.53,3948.3,3950.25,502.022908
1550930400,3949.35,3953.5,3947.2,3952.02,394.007049
1550934000,3952.1,3952.29,3933.45,3941.99,881.795484
1550937600,3941.99,3986,3939.03,3968.63,1658.374272
1550941200,3967.64,4096,3952.06,4095,7653.710684
1550944800,4095,4145.41,4077.9,4092.96,5302.855819
1550948400,4094.26,4126.71,4093.07,4100.39,2478.566981
1550952000,4100.24,4162.02,4100.1,4142.41,2575.787933
1550955600,4142.41,4142.42,4108.03,4114.36,1513.08323
1550959200,4114.51,4129,4099.77,4118.87,831.529281
1550962800,4119.61,4123.61,4106.92,4117.76,682.171165
1550966400,4118,4146,4115.78,4137.34,1305.957981
1550970000,4137.35,4148,4128.02,4143.2,1245.676211
1550973600,4143.21,4170,4136.75,4161.91,1362.431074
1550977200,4161.98,4198,4158.65,4169.7,2644.970361
1550980800,4170.63,4180.99,4152.8,4157,1586.155258
1550984400,4156.75,4175.99,4155.38,4169.42,925.250054
1550988000,4168.72,4181,4164.38,4173.11,1025.536696
1550991600,4173.1,4173.81,4156.14,4167.14,908.352802
1550995200,4166.6,4171.59,4132,4137.9,1417.658553
1550998800,4137.82,4147.5,4125.67,4140.48,1700.4841
1551002400,4140.5,4153.83,4132.24,4147.98,1685.048134
1551006000,4148,4153.99,4138.78,4144.68,1093.493597
1551009600,4144.69,4146.89,4118,4120.74,1761.99015
1551013200,4120.02,4138.9,4086,4105.11,2090.16552
1551016800,4105.11,4106.52,3731.08,3789.98,16158.8999
1551020400,3789.98,3830.53,3759.73,3778.65,6146.815877
1551024000,3778.26,3780,3712.66,3758.76,7289.075604
1551027600,3758.76,3797.57,3751.66,3774.52,2860.526728
1551031200,3774.51,3804.15,3760.66,3795.03,1830.295597
1551034800,3795.05,3798.79,3776.36,3780.57,1416.278928
1551038400,3781.51,3796.61,3777.78,3793.5,1143.780621
1551042000,3793.46,3816.19,3785.03,3797.14,1727.217703
1551045600,3797.98,3798.51,3751.4,3769.14,1487.586986
1551049200,3767.66,3790.96,3740.11,3743.56,1410.538459
1551052800,3743.56,3782.46,3740,3775.37,1503.270045
1551056400,3775.45,3788,3768.9,3781.48,1127.992046
1551060000,3781.48,3799.91,3775.28,3799.91,995.248036
1551063600,3798.89,3812.75,3786.3,3798.45,1615.709991
1551067200,3798.43,3812.2,3793.44,3807.65,1138.063757
1551070800,3808.11,3810,3778.02,3809.96,1248.419618
1551074400,3808.43,3817.91,3802.69,3807.98,1233.350939
1551078000,3806.88,3809.02,3776.29,3780.52,1445.814094
1551081600,3780.23,3800,3779.76,3795.1,1118.310317
1551085200,3795.76,3804.99,3784.15,3790.43,1062.688467
1551088800,3790.43,3805,3755.01,3797.63,2471.242965
1551092400,3796,3809.63,3791.02,3791.31,1551.558347
1551096000,3791.31,3818.46,3791.2,3807.3,1414.173326
1551099600,3807.6,3809.19,3798.36,3807.29,1383.807967
1551103200,3807.62,3807.7,3778.65,3796.71,2015.926266
1551106800,3795.65,3811,3793,3808.96,1719.514627
1551110400,3808.96,3857.64,3801.09,3852.82,3381.901031
1551114000,3851.56,3852.99,3825.05,3836.39,2028.498458
1551117600,3836.39,3871.27,3831.88,3868.77,3056.277498
1551121200,3869.1,3872.66,3848.45,3855.39,1364.050564
1551124800,3857,3864.47,3808.01,3839.39,2264.425862
1551128400,3839.01,3844.9,3805.57,3813.59,1091.29759
1551132000,3814.53,3844.43,3812.55,3837.22,786.153876
1551135600,3838.06,3846.54,3826.95,3827.92,1085.270558
1551139200,3828.44,3833.85,3821.61,3830.17,949.179712
1551142800,3831.41,3835,3826.88,3833.16,662.846201
1551146400,3833.87,3841.51,3829.94,3834.89,846.618569
1551150000,3834.66,3841.47,3834.66,3837.25,693.228076
