,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-04-01 01:00:00+00:00,9994.99999969,0E-8,9994.99999969,USDT,BINANCE-001,MARGIN,,[],True,{}
2024-04-01 20:00:00+00:00,9994.99999969,0E-8,9994.99999969,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-01 23:00:00+00:00,9931.80306771,5.00000031,9926.80306740,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000031', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-01 23:00:00+00:00,9926.80305283,0E-8,9926.80305283,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 04:00:00+00:00,10133.43237937,5.00001488,10128.43236449,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001488', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 04:00:00+00:00,10128.43239438,0E-8,10128.43239438,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 12:00:00+00:00,10133.18354901,4.99998499,10128.18356402,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998499', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 12:00:00+00:00,10128.18354184,0E-8,10128.18354184,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 19:00:00+00:00,10165.26800942,5.00000717,10160.26800225,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000717', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 19:00:00+00:00,10160.26800131,0E-8,10160.26800131,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 00:00:00+00:00,10132.09377526,5.00000811,10127.09376715,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000811', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 00:00:00+00:00,10127.09375183,0E-8,10127.09375183,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 12:00:00+00:00,10103.18596118,5.00002343,10098.18593775,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002343', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 12:00:00+00:00,10098.18595175,0E-8,10098.18595175,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 19:00:00+00:00,10116.05255695,5.00000943,10111.05254752,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000943', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 19:00:00+00:00,10111.05253763,0E-8,10111.05253763,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 22:00:00+00:00,10074.22056896,5.00001932,10069.22054964,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001932', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 22:00:00+00:00,10069.22059981,0E-8,10069.22059981,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 05:00:00+00:00,10059.36453410,4.99996915,10054.36456495,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99996915', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 05:00:00+00:00,10054.36452042,0E-8,10054.36452042,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 09:00:00+00:00,10050.64425591,5.00001368,10045.64424223,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001368', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 09:00:00+00:00,10045.64426151,0E-8,10045.64426151,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 11:00:00+00:00,10046.69644238,4.99999440,10041.69644798,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999440', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 11:00:00+00:00,10041.69642793,0E-8,10041.69642793,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 22:00:00+00:00,9920.87237753,5.00001445,9915.87236308,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001445', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 22:00:00+00:00,9915.87240584,0E-8,9915.87240584,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-05 14:00:00+00:00,9891.66926754,4.99997169,9886.66929585,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997169', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-05 14:00:00+00:00,9886.66924420,0E-8,9886.66924420,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-05 16:00:00+00:00,9881.60927443,5.00002334,9876.60925109,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002334', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-05 16:00:00+00:00,9876.60925883,0E-8,9876.60925883,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-05 18:00:00+00:00,9872.67798393,5.00001560,9867.67796833,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001560', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-05 18:00:00+00:00,9867.67798082,0E-8,9867.67798082,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-06 00:00:00+00:00,9843.65565286,5.00000311,9838.65564975,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000311', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-06 00:00:00+00:00,9838.65565859,0E-8,9838.65565859,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-06 02:00:00+00:00,9809.67547925,4.99999427,9804.67548498,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999427', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-06 02:00:00+00:00,9804.67550019,0E-8,9804.67550019,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-06 04:00:00+00:00,9760.06206597,4.99997906,9755.06208691,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997906', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-06 04:00:00+00:00,9755.06208460,0E-8,9755.06208460,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-06 15:00:00+00:00,9763.10666019,4.99998137,9758.10667882,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998137', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-06 15:00:00+00:00,9758.10666408,0E-8,9758.10666408,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-06 18:00:00+00:00,9758.18588812,4.99999611,9753.18589201,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999611', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-06 18:00:00+00:00,9753.18591803,0E-8,9753.18591803,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-06 21:00:00+00:00,9856.11326858,4.99997009,9851.11329849,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997009', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-06 21:00:00+00:00,9851.11328573,0E-8,9851.11328573,USDT,BINANCE-001,MARGIN,,[],False,{}
