client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240913-120000-001-000-785,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-785,BINANCE-1-393,BINANCE-001,BINANCE-1-785,MARKET,BUY,0.086675,GTC,False,False,0.086675,TAKER,57686.67,0.0,['4.99999212 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5b2c272f-f7b8-4c6e-8ed1-b5f9403119ae,2024-09-13 12:00:00+00:00,2024-09-13 12:00:00+00:00
O-20240913-150000-001-000-786,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-786,BINANCE-1-393,BINANCE-001,BINANCE-1-786,MARKET,SELL,0.086675,GTC,True,False,0.086675,TAKER,59667.38,0.0,['5.17167016 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,40b6282a-e8c8-4a22-b465-2cb913c34d45,2024-09-13 15:00:00+00:00,2024-09-13 15:00:00+00:00
O-20240913-150000-001-000-787,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-787,BINANCE-1-394,BINANCE-001,BINANCE-1-787,MARKET,SELL,0.083798,GTC,False,False,0.083798,TAKER,59667.38,0.0,['5.00000711 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d5a39463-2684-43e5-a6f0-d9c68630f9ac,2024-09-13 15:00:00+00:00,2024-09-13 15:00:00+00:00
O-20240914-050000-001-000-788,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-788,BINANCE-1-394,BINANCE-001,BINANCE-1-788,MARKET,BUY,0.083798,GTC,True,False,0.083798,TAKER,60174.0,0.0,['5.04246085 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4455632f-f01d-4d4f-a303-b5419dbe4718,2024-09-14 05:00:00+00:00,2024-09-14 05:00:00+00:00
O-20240914-050000-001-000-789,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-789,BINANCE-1-395,BINANCE-001,BINANCE-1-789,MARKET,BUY,0.083092,GTC,False,False,0.083092,TAKER,60174.0,0.0,['4.99997801 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,906f896e-ff40-4994-b2f4-da6834da8f94,2024-09-14 05:00:00+00:00,2024-09-14 05:00:00+00:00
O-20240914-070000-001-000-790,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-790,BINANCE-1-395,BINANCE-001,BINANCE-1-790,MARKET,SELL,0.083092,GTC,True,False,0.083092,TAKER,60070.2,0.0,['4.99135306 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,44217553-c8ba-46b6-97f5-4a3f2c344c95,2024-09-14 07:00:00+00:00,2024-09-14 07:00:00+00:00
O-20240914-070000-001-000-791,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-791,BINANCE-1-396,BINANCE-001,BINANCE-1-791,MARKET,SELL,0.083236,GTC,False,False,0.083236,TAKER,60070.2,0.0,['5.00000317 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4d047231-c4c9-42d5-8e34-fb8b0253d8f7,2024-09-14 07:00:00+00:00,2024-09-14 07:00:00+00:00
O-20240914-150000-001-000-792,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-792,BINANCE-1-396,BINANCE-001,BINANCE-1-792,MARKET,BUY,0.083236,GTC,True,False,0.083236,TAKER,59983.39,0.0,['4.99277745 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,92105566-2200-4a30-bfd9-8187b3c6e2bf,2024-09-14 15:00:00+00:00,2024-09-14 15:00:00+00:00
O-20240914-150000-001-000-793,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-793,BINANCE-1-397,BINANCE-001,BINANCE-1-793,MARKET,BUY,0.083356,GTC,False,False,0.083356,TAKER,59983.39,0.0,['4.99997546 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,defc1777-f8dd-42ad-a87c-22dfeb2ac4c9,2024-09-14 15:00:00+00:00,2024-09-14 15:00:00+00:00
O-20240915-030000-001-000-794,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-794,BINANCE-1-397,BINANCE-001,BINANCE-1-794,MARKET,SELL,0.083356,GTC,True,False,0.083356,TAKER,60214.89,0.0,['5.01927237 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,972a9655-aafa-4cfd-aeb6-c247ae7aa862,2024-09-15 03:00:00+00:00,2024-09-15 03:00:00+00:00
O-20240915-030000-001-000-795,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-795,BINANCE-1-398,BINANCE-001,BINANCE-1-795,MARKET,SELL,0.083036,GTC,False,False,0.083036,TAKER,60214.89,0.0,['5.00000361 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0cb57fee-4304-45e6-8cca-4cf2fa6d100e,2024-09-15 03:00:00+00:00,2024-09-15 03:00:00+00:00
O-20240916-060000-001-000-796,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-796,BINANCE-1-398,BINANCE-001,BINANCE-1-796,MARKET,BUY,0.083036,GTC,True,False,0.083036,TAKER,58924.98,0.0,['4.89289464 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cbb1a0f0-a293-4599-b0ac-2dddc906d52f,2024-09-16 06:00:00+00:00,2024-09-16 06:00:00+00:00
O-20240916-060000-001-000-797,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-797,BINANCE-1-399,BINANCE-001,BINANCE-1-797,MARKET,BUY,0.084854,GTC,False,False,0.084854,TAKER,58924.98,0.0,['5.00002025 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4de2ffc2-fbf6-40a8-a71a-9814a6f442c4,2024-09-16 06:00:00+00:00,2024-09-16 06:00:00+00:00
O-20240917-000000-001-000-798,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-798,BINANCE-1-399,BINANCE-001,BINANCE-1-798,MARKET,SELL,0.084854,GTC,True,False,0.084854,TAKER,57630.01,0.0,['4.89013687 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2e9548a6-d64e-434c-b546-b6d995c19193,2024-09-17 00:00:00+00:00,2024-09-17 00:00:00+00:00
O-20240917-000000-001-000-799,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-799,BINANCE-1-400,BINANCE-001,BINANCE-1-799,MARKET,SELL,0.086760,GTC,False,False,0.086760,TAKER,57630.01,0.0,['4.99997967 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,47379e5e-3807-45d8-9343-3ac96c597a00,2024-09-17 00:00:00+00:00,2024-09-17 00:00:00+00:00
O-20240917-180000-001-000-800,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-800,BINANCE-1-400,BINANCE-001,BINANCE-1-800,MARKET,BUY,0.086760,GTC,True,False,0.086760,TAKER,60540.17,0.0,['5.25246515 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,646d1ac7-bf3b-432e-8459-82a70840a7d4,2024-09-17 18:00:00+00:00,2024-09-17 18:00:00+00:00
O-20240917-180000-001-000-801,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-801,BINANCE-1-401,BINANCE-001,BINANCE-1-801,MARKET,BUY,0.082590,GTC,False,False,0.082590,TAKER,60540.17,0.0,['5.00001264 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4e4ed4dc-c1f7-41ac-9f0b-023fb8d59bba,2024-09-17 18:00:00+00:00,2024-09-17 18:00:00+00:00
O-20240919-050000-001-000-802,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-802,BINANCE-1-401,BINANCE-001,BINANCE-1-802,MARKET,SELL,0.082590,GTC,True,False,0.082590,TAKER,61814.0,0.0,['5.10521826 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c230a8f8-d1d4-405a-b684-5b7f4c769e94,2024-09-19 05:00:00+00:00,2024-09-19 05:00:00+00:00
O-20240919-050000-001-000-803,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-803,BINANCE-1-402,BINANCE-001,BINANCE-1-803,MARKET,SELL,0.080888,GTC,False,False,0.080888,TAKER,61814.0,0.0,['5.00001083 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f77dd48c-c67b-410f-b518-6dcf4cf711c4,2024-09-19 05:00:00+00:00,2024-09-19 05:00:00+00:00
