client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240401-200000-001-000-1,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-001,BINANCE-1-001,BINANCE-001,BINANCE-1-001,MARKET,SELL,0.071578,GTC,False,False,0.071578,TAKER,69853.869999999,0.0,['5.00000031 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,aa83781b-a562-46a9-b3f6-5589d19f847a,2024-04-01 20:00:00+00:00,2024-04-01 20:00:00+00:00
O-20240404-190000-001-000-2,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-002,BINANCE-1-001,BINANCE-001,BINANCE-1-002,MARKET,BUY,0.071578,GTC,True,False,0.071578,TAKER,67787.91,0.0,['4.85212302 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fcd87a1e-774d-41f5-98e4-229457be523e,2024-04-04 19:00:00+00:00,2024-04-04 19:00:00+00:00
O-20240404-190000-001-000-3,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-003,BINANCE-1-002,BINANCE-001,BINANCE-1-003,MARKET,BUY,0.073759,GTC,False,False,0.073759,TAKER,67787.91,0.0,['4.99996845 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f3db95db-0186-4549-a45d-d609bf6bc7a7,2024-04-04 19:00:00+00:00,2024-04-04 19:00:00+00:00
O-20240405-000000-001-000-4,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-004,BINANCE-1-002,BINANCE-001,BINANCE-1-004,MARKET,SELL,0.073759,GTC,True,False,0.073759,TAKER,67760.929999999,0.0,['4.99797844 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,321273a8-5f1d-4fc0-a7a4-8bf5a8befe60,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00
O-20240405-000000-001-000-5,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-005,BINANCE-1-003,BINANCE-001,BINANCE-1-005,MARKET,SELL,0.073789,GTC,False,False,0.073789,TAKER,67760.929999999,0.0,['5.00001126 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,db20501f-b8ea-412e-996b-9cffe4ac953b,2024-04-05 00:00:00+00:00,2024-04-05 00:00:00+00:00
O-20240405-010000-001-000-6,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-006,BINANCE-1-003,BINANCE-001,BINANCE-1-006,MARKET,BUY,0.073789,GTC,True,False,0.073789,TAKER,68033.33,0.0,['5.02011139 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ddcb9475-70b5-4388-a4c8-c0c9dd9d0901,2024-04-05 01:00:00+00:00,2024-04-05 01:00:00+00:00
O-20240405-010000-001-000-7,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-007,BINANCE-1-004,BINANCE-001,BINANCE-1-007,MARKET,BUY,0.073493,GTC,False,False,0.073493,TAKER,68033.33,0.0,['4.99997352 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2fb27215-479b-455b-90cf-5048cc10bfe0,2024-04-05 01:00:00+00:00,2024-04-05 01:00:00+00:00
O-20240405-040000-001-000-8,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-008,BINANCE-1-004,BINANCE-001,BINANCE-1-008,MARKET,SELL,0.073493,GTC,True,False,0.073493,TAKER,67647.99,0.0,['4.97165373 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6874c852-6167-45eb-a12a-91c66a7c348c,2024-04-05 04:00:00+00:00,2024-04-05 04:00:00+00:00
O-20240405-040000-001-000-9,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-009,BINANCE-1-005,BINANCE-001,BINANCE-1-009,MARKET,SELL,0.073912,GTC,False,False,0.073912,TAKER,67647.99,0.0,['4.99999824 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,79797f9c-08b3-468b-8b32-664105615281,2024-04-05 04:00:00+00:00,2024-04-05 04:00:00+00:00
O-20240407-000000-001-000-10,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-010,BINANCE-1-005,BINANCE-001,BINANCE-1-010,MARKET,BUY,0.073912,GTC,True,False,0.073912,TAKER,69300.009999999,0.0,['5.12210234 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a7256631-653e-45a4-9ede-1a4674c66e5e,2024-04-07 00:00:00+00:00,2024-04-07 00:00:00+00:00
