,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-05-23 00:00:00+00:00,9995.00001494,0E-8,9995.00001494,USDT,BINANCE-001,MARGIN,,[],True,{}
2024-05-23 19:00:00+00:00,9995.00001494,0E-8,9995.00001494,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-23 21:00:00+00:00,10023.32940882,4.99998506,10018.32942376,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998506', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-23 21:00:00+00:00,10018.32942262,0E-8,10018.32942262,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 07:00:00+00:00,9984.92516702,4.99998620,9979.92518082,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998620', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 07:00:00+00:00,9979.92513941,0E-8,9979.92513941,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 08:00:00+00:00,9960.20574213,5.00002761,9955.20571452,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002761', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 08:00:00+00:00,9955.20576025,0E-8,9955.20576025,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 11:00:00+00:00,9949.43228160,4.99998188,9944.43229972,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998188', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 11:00:00+00:00,9944.43226588,0E-8,9944.43226588,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 15:00:00+00:00,9866.34027658,5.00001572,9861.34026086,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001572', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 15:00:00+00:00,9861.34028289,0E-8,9861.34028289,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 17:00:00+00:00,9899.65928252,4.99999369,9894.65928883,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999369', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 17:00:00+00:00,9894.65927654,0E-8,9894.65927654,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 18:00:00+00:00,9895.61859487,5.00000598,9890.61858889,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000598', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 18:00:00+00:00,9890.61862228,0E-8,9890.61862228,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-24 22:00:00+00:00,9862.97774056,4.99997259,9857.97776797,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997259', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-24 22:00:00+00:00,9857.97774979,0E-8,9857.97774979,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 01:00:00+00:00,9847.04991654,4.99999077,9842.04992577,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999077', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 01:00:00+00:00,9842.04990397,0E-8,9842.04990397,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 08:00:00+00:00,9893.97777853,5.00001257,9888.97776596,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001257', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 08:00:00+00:00,9888.97774864,0E-8,9888.97774864,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 20:00:00+00:00,9900.45678049,5.00002989,9895.45675060,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002989', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 20:00:00+00:00,9895.45675323,0E-8,9895.45675323,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-25 22:00:00+00:00,9888.25098354,5.00002726,9883.25095628,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002726', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-25 22:00:00+00:00,9883.25095210,0E-8,9883.25095210,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 01:00:00+00:00,9901.46495878,5.00003144,9896.46492734,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00003144', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 01:00:00+00:00,9896.46492977,0E-8,9896.46492977,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 05:00:00+00:00,9915.50999078,5.00002901,9910.50996177,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002901', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 05:00:00+00:00,9910.51002233,0E-8,9910.51002233,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 07:00:00+00:00,9890.99237635,4.99996845,9885.99240790,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99996845', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 07:00:00+00:00,9885.99239681,0E-8,9885.99239681,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 10:00:00+00:00,9856.00028490,4.99997954,9851.00030536,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997954', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 10:00:00+00:00,9851.00027798,0E-8,9851.00027798,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 16:00:00+00:00,9856.91153453,5.00000692,9851.91152761,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000692', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 16:00:00+00:00,9851.91155081,0E-8,9851.91155081,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 20:00:00+00:00,9826.39335093,4.99998372,9821.39336721,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998372', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 20:00:00+00:00,9821.39333796,0E-8,9821.39333796,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-26 22:00:00+00:00,9816.39405501,5.00001297,9811.39404204,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001297', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-26 22:00:00+00:00,9811.39404277,0E-8,9811.39404277,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 02:00:00+00:00,9821.69380544,5.00001224,9816.69379320,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001224', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 02:00:00+00:00,9816.69381382,0E-8,9816.69381382,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 06:00:00+00:00,9839.11465526,4.99999162,9834.11466364,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999162', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 06:00:00+00:00,9834.11463139,0E-8,9834.11463139,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 12:00:00+00:00,9909.94632928,5.00002387,9904.94630541,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002387', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 12:00:00+00:00,9904.94636028,0E-8,9904.94636028,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 14:00:00+00:00,9852.33005269,4.99996900,9847.33008369,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99996900', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 14:00:00+00:00,9847.33008422,0E-8,9847.33008422,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 15:00:00+00:00,9841.77766012,4.99996847,9836.77769165,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99996847', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 15:00:00+00:00,9836.77768343,0E-8,9836.77768343,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 18:00:00+00:00,9843.75980927,4.99997669,9838.75983258,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997669', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 18:00:00+00:00,9838.75983519,0E-8,9838.75983519,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 19:00:00+00:00,9826.79399715,4.99997408,9821.79402307,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997408', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 19:00:00+00:00,9821.79400712,0E-8,9821.79400712,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 21:00:00+00:00,9840.57649068,4.99999003,9835.57650065,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999003', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 21:00:00+00:00,9835.57647128,0E-8,9835.57647128,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-27 23:00:00+00:00,9822.00340221,5.00001940,9817.00338281,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001940', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-27 23:00:00+00:00,9817.00342376,0E-8,9817.00342376,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-28 05:00:00+00:00,9937.59709285,4.99997845,9932.59711440,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997845', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-28 05:00:00+00:00,9932.59707788,0E-8,9932.59707788,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-28 13:00:00+00:00,9915.46703091,5.00001497,9910.46701594,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001497', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-05-28 13:00:00+00:00,9910.46700279,0E-8,9910.46700279,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-05-28 14:00:00+00:00,9836.71915759,5.00002812,9831.71912947,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002812', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
