client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240523-190000-001-000-1,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-001,BINANCE-1-001,BINANCE-001,BINANCE-1-001,MARKET,BUY,0.073537,GTC,False,False,0.073537,TAKER,67992.78,0.0,['4.99998506 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0526980b-c056-438b-bf25-4647eb4d8568,2024-05-23 19:00:00+00:00,2024-05-23 19:00:00+00:00
O-20240523-230000-001-000-2,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-002,BINANCE-1-001,BINANCE-001,BINANCE-1-002,MARKET,SELL,0.073537,GTC,True,False,0.073537,TAKER,67969.649999999,0.0,['4.99828415 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0c3432bd-c655-49f9-8878-20ae02cde088,2024-05-23 23:00:00+00:00,2024-05-23 23:00:00+00:00
O-20240523-230000-001-000-3,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-003,BINANCE-1-002,BINANCE-001,BINANCE-1-003,MARKET,SELL,0.073562,GTC,False,False,0.073562,TAKER,67969.649999999,0.0,['4.99998339 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8c13dab6-aebb-477d-8eb1-871dcaf3e58b,2024-05-23 23:00:00+00:00,2024-05-23 23:00:00+00:00
O-20240524-000000-001-000-4,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-004,BINANCE-1-002,BINANCE-001,BINANCE-1-004,MARKET,BUY,0.073562,GTC,True,False,0.073562,TAKER,67657.55,0.0,['4.97702469 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,de6b0fe8-ac7d-49f0-aad9-1b1f1b84038d,2024-05-24 00:00:00+00:00,2024-05-24 00:00:00+00:00
O-20240524-000000-001-000-5,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-005,BINANCE-1-003,BINANCE-001,BINANCE-1-005,MARKET,BUY,0.073902,GTC,False,False,0.073902,TAKER,67657.55,0.0,['5.00002826 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1e8f6f1a-87a9-4a0c-ac06-215e1238537d,2024-05-24 00:00:00+00:00,2024-05-24 00:00:00+00:00
O-20240524-020000-001-000-6,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-006,BINANCE-1-003,BINANCE-001,BINANCE-1-006,MARKET,SELL,0.073902,GTC,True,False,0.073902,TAKER,67978.369999999,0.0,['5.02373750 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0bcfe5d9-4ac2-45eb-8f5a-6711599617bb,2024-05-24 02:00:00+00:00,2024-05-24 02:00:00+00:00
O-20240524-020000-001-000-7,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-007,BINANCE-1-004,BINANCE-001,BINANCE-1-007,MARKET,SELL,0.073553,GTC,False,False,0.073553,TAKER,67978.369999999,0.0,['5.00001305 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a9b264d1-2ac6-4b97-8d90-e7f42ef96858,2024-05-24 02:00:00+00:00,2024-05-24 02:00:00+00:00
O-20240524-050000-001-000-8,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-008,BINANCE-1-004,BINANCE-001,BINANCE-1-008,MARKET,BUY,0.073553,GTC,True,False,0.073553,TAKER,67299.99,0.0,['4.95011616 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c7c2b7e8-87cd-4aef-96a1-437dda56228a,2024-05-24 05:00:00+00:00,2024-05-24 05:00:00+00:00
O-20240524-050000-001-000-9,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-009,BINANCE-1-005,BINANCE-001,BINANCE-1-009,MARKET,BUY,0.074294,GTC,False,False,0.074294,TAKER,67299.99,0.0,['4.99998546 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,16401597-6c60-4b44-bdf2-d17b62acfb68,2024-05-24 05:00:00+00:00,2024-05-24 05:00:00+00:00
O-20240524-060000-001-000-10,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-010,BINANCE-1-005,BINANCE-001,BINANCE-1-010,MARKET,SELL,0.074294,GTC,True,False,0.074294,TAKER,67190.149999999,0.0,['4.99182500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9128535f-1ede-4c4b-a884-c7ba16b8f7fe,2024-05-24 06:00:00+00:00,2024-05-24 06:00:00+00:00
