,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-04-01 01:00:00+00:00,9994.99999969,0E-8,9994.99999969,USDT,BINANCE-001,MARGIN,,[],True,{}
2024-04-01 20:00:00+00:00,9994.99999969,0E-8,9994.99999969,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 01:00:00+00:00,10266.12815855,5.00000031,10261.12815824,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000031', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 01:00:00+00:00,10261.12813055,0E-8,10261.12813055,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 03:00:00+00:00,10313.99777207,5.00002800,10308.99774407,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002800', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 03:00:00+00:00,10308.99776818,0E-8,10308.99776818,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 06:00:00+00:00,10327.86808456,5.00000389,10322.86808067,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000389', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 06:00:00+00:00,10322.86807295,0E-8,10322.86807295,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 07:00:00+00:00,10292.33604855,5.00001161,10287.33603694,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001161', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 07:00:00+00:00,10287.33607737,0E-8,10287.33607737,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 09:00:00+00:00,10318.97172536,4.99997118,10313.97175418,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997118', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 09:00:00+00:00,10313.97173574,0E-8,10313.97173574,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 11:00:00+00:00,10295.73883922,4.99998962,10290.73884960,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998962', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 11:00:00+00:00,10290.73880964,0E-8,10290.73880964,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 17:00:00+00:00,10273.56666879,5.00002958,10268.56663921,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002958', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 17:00:00+00:00,10268.56668235,0E-8,10268.56668235,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 18:00:00+00:00,10266.79552994,4.99998644,10261.79554350,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998644', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 18:00:00+00:00,10261.79552830,0E-8,10261.79552830,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 21:00:00+00:00,10243.10485729,5.00000164,10238.10485565,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000164', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 21:00:00+00:00,10238.10487130,0E-8,10238.10487130,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-02 22:00:00+00:00,10199.56723054,4.99998599,10194.56724455,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99998599', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-02 22:00:00+00:00,10194.56720634,0E-8,10194.56720634,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 08:00:00+00:00,10103.07000270,5.00002420,10098.06997850,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002420', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 08:00:00+00:00,10098.06997467,0E-8,10098.06997467,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 10:00:00+00:00,10070.68927899,5.00002803,10065.68925096,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002803', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 10:00:00+00:00,10065.68927167,0E-8,10065.68927167,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 16:00:00+00:00,10090.17587729,5.00000732,10085.17586997,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000732', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 16:00:00+00:00,10085.17590117,0E-8,10085.17590117,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 19:00:00+00:00,10088.18929999,4.99997612,10083.18932387,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997612', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 19:00:00+00:00,10083.18928067,0E-8,10083.18928067,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-03 23:00:00+00:00,10062.36171930,5.00001932,10057.36169998,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001932', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-03 23:00:00+00:00,10057.36169666,0E-8,10057.36169666,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 07:00:00+00:00,10072.18952441,5.00002264,10067.18950177,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002264', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 07:00:00+00:00,10067.18950963,0E-8,10067.18950963,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 08:00:00+00:00,10071.83224233,5.00001478,10066.83222755,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001478', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 08:00:00+00:00,10066.83225027,0E-8,10066.83225027,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 10:00:00+00:00,10061.83301185,4.99999206,10056.83301979,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999206', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 10:00:00+00:00,10056.83301904,0E-8,10056.83301904,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 18:00:00+00:00,9927.03484376,4.99999281,9922.03485095,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999281', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 18:00:00+00:00,9922.03483130,0E-8,9922.03483130,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-05 00:00:00+00:00,9904.51038649,5.00001246,9899.51037403,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001246', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-05 00:00:00+00:00,9899.51037523,0E-8,9899.51037523,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-05 01:00:00+00:00,9874.39014024,5.00001126,9869.39012898,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001126', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-05 01:00:00+00:00,9869.39016672,0E-8,9869.39016672,USDT,BINANCE-001,MARGIN,,[],False,{}
