position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl
BINANCE-1-001,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240401-200000-001-000-1,O-20240402-010000-001-000-2,SELL,FLAT,0.000000,0.071578,2024-04-01 20:00:00+00:00,1712019600000000000,2024-04-02 01:00:00+00:00,18000000000000.0,69853.869999999,66000.0,['9.72414831 USDT'],0.05517,266.12815855 USDT
BINANCE-1-002,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-010000-001-000-3,O-20240402-030000-001-000-4,BUY,FLAT,0.000000,0.075758,2024-04-02 01:00:00+00:00,1712026800000000000,2024-04-02 03:00:00+00:00,7200000000000.0,66000.0,66764.64,['10.05798360 USDT'],0.01159,47.86961352 USDT
BINANCE-1-003,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-030000-001-000-5,O-20240402-060000-001-000-6,SELL,FLAT,0.000000,0.074890,2024-04-02 03:00:00+00:00,1712037600000000000,2024-04-02 06:00:00+00:00,10800000000000.0,66764.64,66446.22,['9.97616131 USDT'],0.00477,13.87031249 USDT
BINANCE-1-004,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-060000-001-000-7,O-20240402-070000-001-000-8,BUY,FLAT,0.000000,0.075249,2024-04-02 06:00:00+00:00,1712041200000000000,2024-04-02 07:00:00+00:00,3600000000000.0,66446.22,66106.58,['9.97446565 USDT'],-0.00511,-35.53203601 USDT
BINANCE-1-005,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-070000-001-000-9,O-20240402-090000-001-000-10,SELL,FLAT,0.000000,0.075635,2024-04-02 07:00:00+00:00,1712048400000000000,2024-04-02 09:00:00+00:00,7200000000000.0,66106.58,65622.69,['9.96334334 USDT'],0.00732,26.63567681 USDT
BINANCE-1-006,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-090000-001-000-11,O-20240402-110000-001-000-12,BUY,FLAT,0.000000,0.076193,2024-04-02 09:00:00+00:00,1712055600000000000,2024-04-02 11:00:00+00:00,7200000000000.0,65622.69,65448.84,['9.98673309 USDT'],-0.00265,-23.23288614 USDT
BINANCE-1-007,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-110000-001-000-13,O-20240402-170000-001-000-14,SELL,FLAT,0.000000,0.076396,2024-04-02 11:00:00+00:00,1712077200000000000,2024-04-02 17:00:00+00:00,21600000000000.0,65448.84,65608.009999999,['10.01221911 USDT'],-0.00243,-22.17217043 USDT
BINANCE-1-008,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-170000-001-000-15,O-20240402-180000-001-000-16,BUY,FLAT,0.000000,0.076210,2024-04-02 17:00:00+00:00,1712080800000000000,2024-04-02 18:00:00+00:00,3600000000000.0,65608.009999999,65650.42,['10.00320495 USDT'],0.00065,-6.77113885 USDT
BINANCE-1-009,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-180000-001-000-17,O-20240402-210000-001-000-18,SELL,FLAT,0.000000,0.076161,2024-04-02 18:00:00+00:00,1712091600000000000,2024-04-02 21:00:00+00:00,10800000000000.0,65650.42,65830.0,['10.01368027 USDT'],-0.00274,-23.69067265 USDT
BINANCE-1-010,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-210000-001-000-19,O-20240402-220000-001-000-20,BUY,FLAT,0.000000,0.075953,2024-04-02 21:00:00+00:00,1712095200000000000,2024-04-02 22:00:00+00:00,3600000000000.0,65830.0,65388.0,['9.96640075 USDT'],-0.00671,-43.53762675 USDT
BINANCE-1-011,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240402-220000-001-000-21,O-20240403-080000-001-000-22,SELL,FLAT,0.000000,0.076467,2024-04-02 22:00:00+00:00,1712131200000000000,2024-04-03 08:00:00+00:00,36000000000000.0,65388.0,66518.039999999,['10.08645916 USDT'],-0.01728,-96.49722784 USDT
BINANCE-1-012,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-080000-001-000-23,O-20240403-100000-001-000-24,BUY,FLAT,0.000000,0.075168,2024-04-03 08:00:00+00:00,1712138400000000000,2024-04-03 10:00:00+00:00,7200000000000.0,66518.039999999,66220.0,['9.97765299 USDT'],-0.00448,-32.38072371 USDT
BINANCE-1-013,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-100000-001-000-25,O-20240403-160000-001-000-26,SELL,FLAT,0.000000,0.075506,2024-04-03 10:00:00+00:00,1712160000000000000,2024-04-03 16:00:00+00:00,21600000000000.0,66220.0,65829.869999999,['9.97055748 USDT'],0.00589,19.48659830 USDT
BINANCE-1-014,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-160000-001-000-27,O-20240403-190000-001-000-28,BUY,FLAT,0.000000,0.075953,2024-04-03 16:00:00+00:00,1712170800000000000,2024-04-03 19:00:00+00:00,10800000000000.0,65829.869999999,65935.479999999,['10.00797363 USDT'],0.0016,-1.98657730 USDT
BINANCE-1-015,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-190000-001-000-29,O-20240403-230000-001-000-30,SELL,FLAT,0.000000,0.075832,2024-04-03 19:00:00+00:00,1712185200000000000,2024-04-03 23:00:00+00:00,14400000000000.0,65935.479999999,66143.99,['10.01585037 USDT'],-0.00316,-25.82758069 USDT
BINANCE-1-016,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240403-230000-001-000-31,O-20240404-070000-001-000-32,BUY,FLAT,0.000000,0.075593,2024-04-03 23:00:00+00:00,1712214000000000000,2024-04-04 07:00:00+00:00,28800000000000.0,66143.99,66406.55,['10.01989297 USDT'],0.00397,9.82780511 USDT
BINANCE-1-017,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240404-070000-001-000-33,O-20240404-080000-001-000-34,SELL,FLAT,0.000000,0.075294,2024-04-04 07:00:00+00:00,1712217600000000000,2024-04-04 08:00:00+00:00,3600000000000.0,66406.55,66278.61,['9.99039644 USDT'],0.00193,-0.35728208 USDT
