client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20240523-190000-001-000-1,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-001,BINANCE-1-001,BINANCE-001,BINANCE-1-001,MARKET,BUY,0.073537,GTC,False,False,0.073537,TAKER,67992.78,0.0,['4.99998506 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,917e0b5e-f650-4660-a173-c2f8dd98bc8b,2024-05-23 19:00:00+00:00,2024-05-23 19:00:00+00:00
O-20240524-000000-001-000-2,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-002,BINANCE-1-001,BINANCE-001,BINANCE-1-002,MARKET,SELL,0.073537,GTC,True,False,0.073537,TAKER,67657.55,0.0,['4.97533325 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,979305f2-4090-4e8b-9d63-13cfd7c9fe3f,2024-05-24 00:00:00+00:00,2024-05-24 00:00:00+00:00
O-20240524-000000-001-000-3,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-003,BINANCE-1-002,BINANCE-001,BINANCE-1-003,MARKET,SELL,0.073902,GTC,False,False,0.073902,TAKER,67657.55,0.0,['5.00002826 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,638dc55c-5f57-49ea-b0bf-86914cd02670,2024-05-24 00:00:00+00:00,2024-05-24 00:00:00+00:00
O-20240524-030000-001-000-4,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-004,BINANCE-1-002,BINANCE-001,BINANCE-1-004,MARKET,BUY,0.073902,GTC,True,False,0.073902,TAKER,67891.83,0.0,['5.01734202 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,81668119-531e-4050-a868-7592219e9c4d,2024-05-24 03:00:00+00:00,2024-05-24 03:00:00+00:00
O-20240524-030000-001-000-5,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-005,BINANCE-1-003,BINANCE-001,BINANCE-1-005,MARKET,BUY,0.073647,GTC,False,False,0.073647,TAKER,67891.83,0.0,['5.00002960 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c098f260-f4d8-44a8-9fc8-39011a66b9cb,2024-05-24 03:00:00+00:00,2024-05-24 03:00:00+00:00
O-20240524-060000-001-000-6,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-006,BINANCE-1-003,BINANCE-001,BINANCE-1-006,MARKET,SELL,0.073647,GTC,True,False,0.073647,TAKER,67190.149999999,0.0,['4.94835298 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,26ea619e-7ca0-438b-920d-84fd9ba6fecc,2024-05-24 06:00:00+00:00,2024-05-24 06:00:00+00:00
O-20240524-060000-001-000-7,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-007,BINANCE-1-004,BINANCE-001,BINANCE-1-007,MARKET,SELL,0.074416,GTC,False,False,0.074416,TAKER,67190.149999999,0.0,['5.00002220 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c70ed24e-73b6-4e03-9a0a-269604ad16a4,2024-05-24 06:00:00+00:00,2024-05-24 06:00:00+00:00
O-20240524-200000-001-000-8,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-008,BINANCE-1-004,BINANCE-001,BINANCE-1-008,MARKET,BUY,0.074416,GTC,True,False,0.074416,TAKER,68836.96,0.0,['5.12257122 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d99caa5f-506d-402a-860a-c01933138a28,2024-05-24 20:00:00+00:00,2024-05-24 20:00:00+00:00
O-20240524-200000-001-000-9,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-009,BINANCE-1-005,BINANCE-001,BINANCE-1-009,MARKET,BUY,0.072635,GTC,False,False,0.072635,TAKER,68836.96,0.0,['4.99997259 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,635f7743-eb5d-4dbd-b712-3a11d4c419d1,2024-05-24 20:00:00+00:00,2024-05-24 20:00:00+00:00
O-20240525-010000-001-000-10,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-1-010,BINANCE-1-005,BINANCE-001,BINANCE-1-010,MARKET,SELL,0.072635,GTC,True,False,0.072635,TAKER,68606.1,0.0,['4.98320407 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1bac95be-8305-456b-9e87-f5082b55198e,2024-05-25 01:00:00+00:00,2024-05-25 01:00:00+00:00
