position_id,trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl
BINANCE-1-001,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240523-200000-001-000-1,O-20240523-210000-001-000-2,SELL,FLAT,0.000000,0.073743,2024-05-23 20:00:00+00:00,1716498000000000000,2024-05-23 21:00:00+00:00,3600000000000.0,67802.89,67540.0,['9.98059074 USDT'],0.00388,9.40570653 USDT
BINANCE-1-002,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240523-210000-001-000-3,O-20240523-220000-001-000-4,BUY,FLAT,0.000000,0.074030,2024-05-23 21:00:00+00:00,1716501600000000000,2024-05-23 22:00:00+00:00,3600000000000.0,67540.0,68000.0,['10.03402620 USDT'],0.00681,24.01977380 USDT
BINANCE-1-003,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240523-220000-001-000-5,O-20240524-050000-001-000-6,SELL,FLAT,0.000000,0.073529,2024-05-23 22:00:00+00:00,1716526800000000000,2024-05-24 05:00:00+00:00,25200000000000.0,68000.0,67299.99,['9.94847296 USDT'],0.01029,41.52256233 USDT
BINANCE-1-004,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240524-050000-001-000-7,O-20240524-060000-001-000-8,BUY,FLAT,0.000000,0.074294,2024-05-24 05:00:00+00:00,1716530400000000000,2024-05-24 06:00:00+00:00,3600000000000.0,67299.99,67190.149999999,['9.99181046 USDT'],-0.00163,-18.15226342 USDT
BINANCE-1-005,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240524-060000-001-000-9,O-20240524-070000-001-000-10,SELL,FLAT,0.000000,0.074416,2024-05-24 06:00:00+00:00,1716534000000000000,2024-05-24 07:00:00+00:00,3600000000000.0,67190.149999999,67155.929999999,['9.99749789 USDT'],0.00051,-7.45098237 USDT
BINANCE-1-006,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240524-070000-001-000-11,O-20240524-100000-001-000-12,BUY,FLAT,0.000000,0.074454,2024-05-24 07:00:00+00:00,1716544800000000000,2024-05-24 10:00:00+00:00,10800000000000.0,67155.929999999,67353.429999999,['10.01475989 USDT'],0.00294,4.68990511 USDT
BINANCE-1-007,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240524-100000-001-000-13,O-20240524-110000-001-000-14,SELL,FLAT,0.000000,0.074235,2024-05-24 10:00:00+00:00,1716548400000000000,2024-05-24 11:00:00+00:00,3600000000000.0,67353.429999999,67343.0,['9.99918948 USDT'],0.00015,-9.22491843 USDT
BINANCE-1-008,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240524-110000-001-000-15,O-20240524-170000-001-000-16,BUY,FLAT,0.000000,0.074247,2024-05-24 11:00:00+00:00,1716570000000000000,2024-05-24 17:00:00+00:00,21600000000000.0,67343.0,68919.02,['10.11704620 USDT'],0.0234,106.89771074 USDT
BINANCE-1-009,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240524-170000-001-000-17,O-20240524-200000-001-000-18,SELL,FLAT,0.000000,0.072549,2024-05-24 17:00:00+00:00,1716580800000000000,2024-05-24 20:00:00+00:00,10800000000000.0,68919.02,68836.96,['9.99405859 USDT'],0.00119,-4.04068765 USDT
BINANCE-1-010,BACKTESTER-001,ModelStrategy-000,BTCUSDT.BINANCE,BINANCE-001,O-20240524-200000-001-000-19,O-20240524-210000-001-000-20,BUY,FLAT,0.000000,0.072635,2024-05-24 20:00:00+00:00,1716584400000000000,2024-05-24 21:00:00+00:00,3600000000000.0,68836.96,68788.0,['9.99638897 USDT'],-0.00071,-13.55259857 USDT
