,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2024-04-01 00:00:00+00:00,9994.99999969,0E-8,9994.99999969,USDT,BINANCE-001,MARGIN,,[],True,{}
2024-04-01 20:00:00+00:00,9994.99999969,0E-8,9994.99999969,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-04 19:00:00+00:00,10138.02516155,5.00000031,10133.02516124,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00000031', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-04 19:00:00+00:00,10133.02519310,0E-8,10133.02519310,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-05 00:00:00+00:00,10126.03719684,4.99996845,10121.03722839,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99996845', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-05 00:00:00+00:00,10121.03718558,0E-8,10121.03718558,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-05 01:00:00+00:00,10095.91695059,5.00001126,10090.91693933,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00001126', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-05 01:00:00+00:00,10090.91697707,0E-8,10090.91697707,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-05 04:00:00+00:00,10057.62553072,4.99997352,10052.62555720,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99997352', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-05 04:00:00+00:00,10052.62553248,0E-8,10052.62553248,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-07 00:00:00+00:00,9925.39932790,4.99999824,9920.39932966,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999824', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-07 00:00:00+00:00,9920.39933218,0E-8,9920.39933218,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-07 01:00:00+00:00,9930.53496418,4.99999572,9925.53496846,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999572', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-07 01:00:00+00:00,9925.53497086,0E-8,9925.53497086,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-07 02:00:00+00:00,9921.68848053,4.99999332,9916.68848721,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.99999332', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-07 02:00:00+00:00,9916.68845816,0E-8,9916.68845816,USDT,BINANCE-001,MARGIN,,[],False,{}
2024-04-07 10:00:00+00:00,9900.33329928,5.00002237,9895.33327691,USDT,BINANCE-001,MARGIN,,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '5.00002237', 'currency': 'USDT', 'instrument_id': 'BTCUSDT.BINANCE'}]",False,{}
2024-04-07 10:00:00+00:00,9895.33327231,0E-8,9895.33327231,USDT,BINANCE-001,MARGIN,,[],False,{}
