Timestamp,Close,rsi,cmf,natr,MA
2018-01-07 01:00:00,0.5469302728625227,0.608131105937176,0.14634659344769038,0.01767344225028035,0.5606430475535182
2018-01-07 02:00:00,0.522210928113749,0.5324657162410368,0.10939367548573331,0.01771129182847694,0.5557567146839284
2018-01-07 03:00:00,0.5560218408043783,0.5316919266128058,0.12543013051097773,0.017280396586069884,0.5553736398466355
2018-01-07 04:00:00,0.5241766245527325,0.4687946481057357,0.14114234752228313,0.017704590449131863,0.550606319968103
2018-01-07 05:00:00,0.5592491511240518,0.474690727845567,0.1269855830751863,0.01747928401061637,0.5467046193992056
2018-01-07 06:00:00,0.5317320086679652,0.43040174718831037,0.05931356639387299,0.01760925894801025,0.5409795571624952
2018-01-19 10:00:00,0.6235244461832902,0.5725079880210441,0.07337358507795448,0.04142369095139619,0.5825094825186587
2018-01-19 11:00:00,0.5468632163668078,0.5648121460457558,0.06886151770536063,0.03981176270456184,0.575736362329084
2018-01-19 12:00:00,0.5874209128524766,0.5844672906664335,0.11037979223787561,0.038246703520327434,0.5751494251088276
2018-01-19 13:00:00,0.5349022316983552,0.5653838123347209,0.1254607203268703,0.037180730713917684,0.5693873233411291
2018-01-19 14:00:00,0.49364510846134113,0.5134670292227924,0.05537734855148774,0.038928952591376166,0.5649078618213336
2018-01-19 15:00:00,0.5781780964415952,0.5294988123086214,0.04412839900067095,0.037808099797191484,0.5579571743140223
2018-01-23 20:00:00,0.5933807048381791,0.5692668772397247,0.0958362415361112,0.03386794331044797,0.5859773270871936
2018-01-23 21:00:00,0.5263176278196217,0.5420263828567888,0.1141213060899941,0.033080389144337995,0.5756078427554783
2018-01-23 22:00:00,0.5699907551095755,0.552420823845293,0.08852650384393639,0.0319823610525287,0.5667203695020843
2018-01-23 23:00:00,0.49675397818144446,0.49932244619215654,0.07691157742400019,0.03285757713474653,0.5372504082059538
2018-01-24 00:00:00,0.4995427786749893,0.45532945693357946,0.08201848196241306,0.033723451917321255,0.5363568790707635
2018-01-24 01:00:00,0.5522694843874854,0.45224947373094226,0.07950947106643318,0.03342364085879908,0.5332750586932687
2018-01-25 07:00:00,0.5457894585484396,0.5689874900148953,-0.01457983928016311,0.0212014516787712,0.5620266145760379
2018-01-25 08:00:00,0.5113519558495296,0.5058566172661244,-0.10742611281133846,0.021429029275282438,0.5534367101132858
2018-01-25 09:00:00,0.580354914166378,0.5352806241248387,-0.09444072867928584,0.021199024396341436,0.5501997724163651
2018-01-25 10:00:00,0.555550884305547,0.5340683500258614,-0.015857733933216676,0.020702288928847856,0.5454568562847021
2018-01-25 11:00:00,0.5185130081156045,0.4817348603083492,0.015992254237405856,0.021048894398320667,0.5451012030824799
2018-01-25 12:00:00,0.5191281144298113,0.43698158520497593,-0.062500939026685,0.021469327730960955,0.5368753607763334
2018-02-01 04:00:00,0.6043483857921715,0.5068767764657738,0.04893966599263702,0.019398848972079205,0.5612789245620696
2018-02-01 05:00:00,0.5542903527445641,0.5034878123151308,0.03656658420553055,0.018599160874928914,0.5589183641612754
2018-02-01 06:00:00,0.5166809587115502,0.4436727242597285,-0.03219557229774298,0.018636191258655527,0.5489071641850124
2018-02-01 07:00:00,0.5485987782637827,0.4328927926402134,-0.09217096071813025,0.018307984216609553,0.548636907538371
2018-02-01 08:00:00,0.5222377214604286,0.388673351932275,-0.0606193582063605,0.019784599201769344,0.5443621416925137
2018-02-01 09:00:00,0.45308408662094724,0.29343275354858295,-0.1436469517937793,0.022135134350752823,0.5314550762545913
2018-02-03 16:00:00,0.6018810967799432,0.6098430519574978,0.1750070816253762,0.030472003994570993,0.5735577845659848
2018-02-03 17:00:00,0.5224446404921812,0.572798198318205,0.16263616639320302,0.030024027017111637,0.5731106269422671
2018-02-03 18:00:00,0.6122229309799909,0.6144379070835694,0.1699466437731614,0.029230222546007004,0.5691833862554567
2018-02-03 19:00:00,0.538798332877127,0.5946276171030114,0.16912647450762872,0.02824088837961324,0.5685413857283718
2018-02-03 20:00:00,0.5443138694596018,0.580854934403657,0.14572547100211589,0.027974646377736997,0.558046545849383
2018-02-03 21:00:00,0.5132634598670102,0.5337921048071003,0.1523340913453384,0.027928655684730814,0.5481451569077299
2018-02-04 08:00:00,0.529187027883569,0.5030199078511973,0.02839597607053067,0.02278807438563828,0.5647288427926175
2018-02-04 09:00:00,0.4699917482437111,0.4238719948459697,-0.10194747775939425,0.02482442262506317,0.5453048655269663
2018-02-04 10:00:00,0.5626509264770997,0.43075471892011763,-0.09934237132895461,0.024354176551333418,0.5402353591249112
2018-02-04 11:00:00,0.5065435798669221,0.3909816538242088,-0.0897451770531918,0.025585859707797098,0.5380640900632361
