Timestamp,Close,rsi_5,rsi_7,cmf,natr,sma_7,MA
2018-01-07 01:00:00,0.5469302728625227,0.6050451547120113,0.6143618983942137,0.2308571859023953,0.01606973978486296,0.6181530109581677,0.5606430475535182
2018-01-07 02:00:00,0.522210928113749,0.37550280012973175,0.44924850604742594,0.23563393968754145,0.016137811629669818,0.5965893420938773,0.5557567146839284
2018-01-07 03:00:00,0.5560218408043783,0.3735786224432312,0.44772377559712845,0.27763804546094545,0.015498230922529391,0.5949059181599061,0.5553736398466355
2018-01-07 04:00:00,0.5241766245527325,0.24115380203053136,0.334257333319257,0.22954535744998558,0.016380988986571754,0.5740897517058423,0.550606319968103
2018-01-07 05:00:00,0.5592491511240518,0.2696647376356927,0.3511591756988379,0.16307892035958646,0.01613887663909202,0.5566646207478148,0.5467046193992056
2018-01-07 06:00:00,0.5317320086679652,0.1920278637895491,0.279811991551052,0.05454775449724063,0.01642357110355671,0.5312259661480432,0.5409795571624952
2018-01-19 10:00:00,0.6235244461832902,0.7081609401616933,0.6481386667408617,0.10386185594133433,0.03767869892427868,0.7152055451177662,0.5825094825186587
2018-01-19 11:00:00,0.5468632163668078,0.673837587540629,0.6274763439199387,0.13405669320375854,0.03483585221299737,0.6848951265828694,0.575736362329084
2018-01-19 12:00:00,0.5874209128524766,0.7277353522398569,0.6678422035210846,0.16850957350205453,0.03290791678922536,0.682720502748974,0.5751494251088276
2018-01-19 13:00:00,0.5349022316983552,0.636497773752506,0.6139791732161308,0.08808631790443032,0.031204807359851258,0.65675710163063,0.5693873233411291
2018-01-19 14:00:00,0.49364510846134113,0.43877227719860956,0.4832319302142055,0.021741097283463653,0.03458488325862958,0.6362014567850317,0.5649078618213336
2018-01-19 15:00:00,0.5781780964415952,0.5050017742572173,0.5239813711491053,0.06640392482068956,0.033298131689089225,0.6062458585876421,0.5579571743140223
2018-01-23 20:00:00,0.5933807048381791,0.62912404638402,0.6232199139613098,0.25227421669407296,0.03438012112016369,0.727476934211228,0.5859773270871936
2018-01-23 21:00:00,0.5263176278196217,0.5471472067197649,0.5653121658263164,0.24098889201712573,0.03236657352507914,0.6820404787269471,0.5756078427554783
2018-01-23 22:00:00,0.5699907551095755,0.5781147500000262,0.5855587885766589,0.19019089448297613,0.030437587031393147,0.6442935181398083,0.5667203695020843
2018-01-23 23:00:00,0.49675397818144446,0.4214002173774808,0.4735937032081835,0.1878277062634742,0.031683182222376025,0.5146690861677347,0.5372504082059538
2018-01-24 00:00:00,0.4995427786749893,0.3201456413847741,0.3919766470198008,0.1654787788378104,0.032879882376887944,0.5118050564122536,0.5363568790707635
2018-01-24 01:00:00,0.5522694843874854,0.31338951765795814,0.38640039277347554,0.14404178173836418,0.0323493801212908,0.49730039169722023,0.5332750586932687
2018-01-25 07:00:00,0.5457894585484396,0.4963437779569604,0.538525799336355,-0.02528861141773468,0.01907234626352528,0.6240060133219977,0.5620266145760379
2018-01-25 08:00:00,0.5113519558495296,0.34455874506946016,0.4186145243360997,-0.07149834579798602,0.0194538426237567,0.5865344300960879,0.5534367101132858
2018-01-25 09:00:00,0.580354914166378,0.45495958148076737,0.4889608962013988,-0.03915511639916323,0.01947530320789171,0.5720781091896404,0.5501997724163651
2018-01-25 10:00:00,0.555550884305547,0.451593945159371,0.4865297883663747,-0.030501035701932962,0.018721157268740792,0.5507422733965115,0.5454568562847021
2018-01-25 11:00:00,0.5185130081156045,0.31985264098945293,0.3866344784989726,-0.08272103319326456,0.019388674925397205,0.549621429295589,0.5451012030824799
2018-01-25 12:00:00,0.5191281144298113,0.23624575833503939,0.3137056900946129,-0.10389360801114829,0.020162080378671197,0.5131528107317924,0.5368753607763334
2018-02-01 04:00:00,0.6043483857921715,0.5835626128688,0.5630928372206031,0.04512225535509341,0.018104093360501207,0.6209622078581203,0.5612789245620696
2018-02-01 05:00:00,0.5542903527445641,0.5710743888153397,0.5545275461645284,0.06420868790091726,0.016674077418476495,0.6105452426455714,0.5589183641612754
2018-02-01 06:00:00,0.5166809587115502,0.3804964587900343,0.41622364951308277,-0.08795955799011818,0.01673049136204971,0.5663115416420418,0.5489071641850124
2018-02-01 07:00:00,0.5485987782637827,0.351922759337603,0.3939141977041645,-0.09753836775906384,0.01628913911766174,0.565108226945009,0.548636907538371
2018-02-01 08:00:00,0.5222377214604286,0.24991908619935843,0.3097068075115541,0.0122822142498874,0.01928193591508012,0.5463969178735986,0.5443621416925137
2018-02-01 09:00:00,0.45308408662094724,0.12079268351788229,0.17841760310056146,-0.18505691642190478,0.023285956292618083,0.49111366563606834,0.5314550762545913
2018-02-03 16:00:00,0.6018810967799432,0.6921037185285362,0.6781597565256859,0.2470477238635978,0.029964076240212075,0.6753306953156467,0.5735577845659848
2018-02-03 17:00:00,0.5224446404921812,0.5746089935675207,0.5951256478453236,0.27958795663805336,0.028759211162920757,0.6720493965925598,0.5731106269422671
2018-02-03 18:00:00,0.6122229309799909,0.6849723200206026,0.6723854156072355,0.29757664374308723,0.02797349347594336,0.6560914906745878,0.5691833862554567
2018-02-03 19:00:00,0.538798332877127,0.62104906663009,0.6280109053511489,0.27126419243805705,0.0259810470397681,0.6527069044420256,0.5685413857283718
2018-02-03 20:00:00,0.5443138694596018,0.5752256517760985,0.596639949523992,0.20694322910720583,0.02563937581361133,0.6066855299990198,0.558046545849383
2018-02-03 21:00:00,0.5132634598670102,0.43380475234088,0.49472868564657185,0.1840016400646138,0.025410189434874806,0.563011513201007,0.5481451569077299
2018-02-04 08:00:00,0.529187027883569,0.42818603621460716,0.46259029320085354,-0.1866866895630833,0.019643523423392036,0.6356715945675665,0.5647288427926175
2018-02-04 09:00:00,0.4699917482437111,0.2505217158711496,0.32005310570766426,-0.26553130612603315,0.023357330938938266,0.5514042651140321,0.5453048655269663
2018-02-04 10:00:00,0.5626509264770997,0.2772688019998563,0.3370580763221187,-0.1467871861117394,0.02268530678966131,0.5285148031158009,0.5402353591249112
2018-02-04 11:00:00,0.5065435798669221,0.20497082933123723,0.27387429903363414,-0.20245523270502686,0.02491843816097666,0.5197202731142341,0.5380640900632361
2018-02-04 12:00:00,0.5735178047464806,0.2845869177195279,0.32432793116084424,0.07288262097005231,0.026633692828957747,0.4992850647518204,0.5337949982496933
2018-02-04 13:00:00,0.5357714831887253,0.24732014841749916,0.29549359546112713,0.04085520312249881,0.026569823732311936,0.4837580819036682,0.5304364885169808
2018-02-10 11:00:00,0.6065180896254574,0.4509886005478167,0.46873385871680484,-0.17266391721263136,0.024105126592848965,0.571626417825144,0.5500957861489558
2018-02-10 12:00:00,0.5448372059663846,0.4215127042775339,0.44712394233693514,-0.15782025663420624,0.023555312179858248,0.5505993890443439,0.5453794099421421
2018-02-10 13:00:00,0.5979225766730896,0.5533348668880731,0.5370702870002885,-0.15193055498472613,0.023087424191801542,0.5378770544847177,0.5428195566698845
2018-02-10 14:00:00,0.516451247844976,0.43430729422432984,0.4541359718272556,-0.30605901507992694,0.02387870899790911,0.536495439109676,0.5423918095670869
2018-02-10 15:00:00,0.44434680104678287,0.25048335467575766,0.30444111589771977,-0.3552580896681044,0.02791335960802767,0.5286641048726773,0.54013357156747
2018-02-10 16:00:00,0.5303059201046216,0.22361674715780835,0.2799897335678919,-0.4304909631174767,0.029387771313657125,0.5140855488857019,0.5368048122142196
2018-02-10 23:00:00,0.5544470195110157,0.5984338986283194,0.5525805825274149,-0.09703876091685223,0.026567474977147044,0.6723902062841842,0.5728563865792861
2018-02-11 00:00:00,0.5053741649602018,0.4712050479224096,0.46854376193843883,-0.043256740292248595,0.02814101732293275,0.5965007510498886,0.5557437918255312
2018-02-11 01:00:00,0.5053347029708385,0.3736462104267815,0.3989915310719914,-0.10026435807040515,0.02857385226657178,0.5894214763111484,0.5541119511889828
2018-02-11 02:00:00,0.5603834453823248,0.3859527561503423,0.40694524874951427,-0.1087371597385,0.026358349846596945,0.561188188040938,0.5477453001833339
2018-02-11 03:00:00,0.46492962091436707,0.2482838310375182,0.3017592434953437,-0.22059144023248664,0.02838593088438913,0.5569092463900166,0.5465015681180787
2018-02-11 04:00:00,0.5412254129116856,0.2314922923212589,0.2876477827609449,-0.21090009777702884,0.027853048744988763,0.5327178339388492,0.5409606804982234
2018-02-11 00:00:00,0.5053741649602018,0.4712050479224096,0.46854376193843883,-0.043256740292248595,0.02814101732293275,0.5965007510498886,0.5557437918255312
2018-02-11 01:00:00,0.5053347029708385,0.3736462104267815,0.3989915310719914,-0.10026435807040515,0.02857385226657178,0.5894214763111484,0.5541119511889828
2018-02-11 02:00:00,0.5603834453823248,0.3859527561503423,0.40694524874951427,-0.1087371597385,0.026358349846596945,0.561188188040938,0.5477453001833339
2018-02-11 03:00:00,0.46492962091436707,0.2482838310375182,0.3017592434953437,-0.22059144023248664,0.02838593088438913,0.5569092463900166,0.5465015681180787
2018-02-11 04:00:00,0.5412254129116856,0.2314922923212589,0.2876477827609449,-0.21090009777702884,0.027853048744988763,0.5327178339388492,0.5409606804982234
2018-02-11 05:00:00,0.6166752699695148,0.4259195916103099,0.41541955290311494,-0.061070109095726605,0.02790272232429499,0.5058025886883415,0.5354813766599926
2018-02-11 01:00:00,0.5053347029708385,0.3736462104267815,0.3989915310719914,-0.10026435807040515,0.02857385226657178,0.5894214763111484,0.5541119511889828
2018-02-11 02:00:00,0.5603834453823248,0.3859527561503423,0.40694524874951427,-0.1087371597385,0.026358349846596945,0.561188188040938,0.5477453001833339
2018-02-11 03:00:00,0.46492962091436707,0.2482838310375182,0.3017592434953437,-0.22059144023248664,0.02838593088438913,0.5569092463900166,0.5465015681180787
2018-02-11 04:00:00,0.5412254129116856,0.2314922923212589,0.2876477827609449,-0.21090009777702884,0.027853048744988763,0.5327178339388492,0.5409606804982234
2018-02-11 05:00:00,0.6166752699695148,0.4259195916103099,0.41541955290311494,-0.061070109095726605,0.02790272232429499,0.5058025886883415,0.5354813766599926
2018-02-11 06:00:00,0.525937765008628,0.36696681753687654,0.37550252448158516,0.0068906441531200084,0.02753419131180381,0.48728732554421356,0.5314086260167944
2018-02-11 02:00:00,0.5603834453823248,0.3859527561503423,0.40694524874951427,-0.1087371597385,0.026358349846596945,0.561188188040938,0.5477453001833339
2018-02-11 03:00:00,0.46492962091436707,0.2482838310375182,0.3017592434953437,-0.22059144023248664,0.02838593088438913,0.5569092463900166,0.5465015681180787
2018-02-11 04:00:00,0.5412254129116856,0.2314922923212589,0.2876477827609449,-0.21090009777702884,0.027853048744988763,0.5327178339388492,0.5409606804982234
2018-02-11 05:00:00,0.6166752699695148,0.4259195916103099,0.41541955290311494,-0.061070109095726605,0.02790272232429499,0.5058025886883415,0.5354813766599926
2018-02-11 06:00:00,0.525937765008628,0.36696681753687654,0.37550252448158516,0.0068906441531200084,0.02753419131180381,0.48728732554421356,0.5314086260167944
2018-02-11 07:00:00,0.5003387707067655,0.27938136227718613,0.3121056789144261,-0.08842150171598728,0.0280868917827176,0.4852187925973904,0.5306892839805891
2018-02-12 23:00:00,0.5604334958514819,0.693791977837837,0.6637428963688191,0.12971027989965433,0.01769272876727307,0.6466710545042171,0.5671020486148831
2018-02-13 00:00:00,0.5604338212824611,0.7083567438779229,0.6733652089856128,0.09929741867727947,0.017017723919922338,0.6287050589811409,0.5630104844944073
2018-02-13 01:00:00,0.49714659940152506,0.3800870971796376,0.45345696839336097,0.10389088186616645,0.018373841118992162,0.6076855169189153,0.5582992092212461
