2024-11-05 22:05:00, 21, 19009.0, 7, -0.0019572534365579486, 133889.912109375
2024-11-05 22:07:06, 22, 19239.0, 5, -0.0018415060185361654, 133481.662109375
2024-11-05 22:09:14, 23, 19417.0, 3, -0.0020802936633117497, 133886.65234375
2024-11-05 22:11:21, 24, 19538.0, 2, -0.0018996965955011547, 133507.955078125
2024-11-05 22:13:27, 25, 19651.0, 0, -0.0018742397078312933, 133836.19140625
2024-11-05 22:15:33, 26, 19731.0, 2, -0.0018492238596081734, 133474.62109375
2024-11-05 22:17:40, 27, 19785.0, 0, -0.0018873294757213444, 133287.208984375
2024-11-05 22:19:47, 28, 19830.0, 2, -0.0018783984414767474, 133011.455078125
2024-11-05 22:21:54, 29, 19867.0, 1, -0.0018646722892299294, 132209.513671875
2024-11-05 22:24:02, 30, 19900.0, 0, -0.0018698015192057937, 132414.49609375
2024-11-05 22:26:10, 31, 19920.0, 1, -0.0019080225320067257, 131637.80859375
2024-11-05 22:28:18, 32, 19933.0, 1, -0.0018831138731911778, 131460.65625
2024-11-05 22:30:25, 33, 19948.0, 0, -0.002653013216331601, 131586.10546875
2024-11-05 22:32:32, 34, 19960.0, 0, -0.0018227681866846979, 131670.595703125
2024-11-05 22:34:39, 35, 19971.0, 0, -0.0018345634161960334, 131276.0703125
2024-11-05 22:36:46, 36, 19975.0, 1, -0.0019073329167440534, 131186.220703125
2024-11-05 22:38:54, 37, 19982.0, 0, -0.001915960805490613, 130891.806640625
2024-11-05 22:41:02, 38, 19984.0, 0, -0.0018399472464807332, 130618.30859375
2024-11-05 22:43:10, 39, 19987.0, 0, -0.001956648105988279, 130516.50390625
2024-11-05 22:45:18, 40, 19991.0, 1, -0.0019412667897995561, 130292.0078125
2024-11-05 22:49:30, 42, 19993.0, 0, -0.0019038912141695619, 129852.873046875
2024-11-05 22:53:45, 44, 19994.0, 1, -0.0025265059375669807, 129463.3125
2024-11-05 23:08:33, 51, 19995.0, 2, -0.0024125904019456357, 128043.650390625
2024-11-05 23:10:39, 52, 19996.0, 0, -0.0018924725009128451, 127908.439453125
2024-11-06 00:00:02, 75, 19997.0, 70, -0.0029556936933659017, 123376.16015625
2024-11-06 00:06:47, 78, 19998.0, 330, -0.012576600187458098, 122825.65625
2024-11-06 00:11:26, 80, 19999.0, 1, -0.00233073701383546, 122405.5234375
2024-11-06 00:27:57, 87, 20000.0, 1, -0.002175172441639006, 120980.333984375
