2024-10-29 23:16:39, 21, 19100.0, 999, -0.0022344738827086985, 135217.2578125
2024-10-29 23:18:46, 22, 19313.0, 998, -0.0017803105292841792, 134208.80859375
2024-10-29 23:20:54, 23, 19485.0, 999, -0.0026568100438453257, 134521.70703125
2024-10-29 23:23:03, 24, 19616.0, 995, -0.0022264236758928746, 133226.8984375
2024-10-29 23:25:14, 25, 19703.0, 1000, -0.0021642575738951564, 133917.298828125
2024-10-29 23:27:23, 26, 19779.0, 999, -0.0018810934852808714, 133599.384765625
2024-10-29 23:29:30, 27, 19822.0, 1000, -0.0019752440275624394, 133361.984375
2024-10-29 23:31:39, 28, 19865.0, 1000, -0.0023798317997716367, 132609.962890625
2024-10-29 23:33:48, 29, 19900.0, 1000, -0.0018881297146435827, 132857.689453125
2024-10-29 23:35:58, 30, 19920.0, 1000, -0.0018043482559733093, 132774.90234375
2024-10-29 23:38:06, 31, 19940.0, 1000, -0.0018736615020316094, 132362.349609375
2024-10-29 23:40:16, 32, 19950.0, 999, -0.0024557658180128783, 131630.908203125
2024-10-29 23:42:27, 33, 19967.0, 999, -0.0018048449128400534, 131833.076171875
2024-10-29 23:44:37, 34, 19976.0, 1000, -0.001907780533656478, 131697.17578125
2024-10-29 23:46:47, 35, 19981.0, 1000, -0.0018594334251247346, 131422.68359375
2024-10-29 23:48:56, 36, 19985.0, 1000, -0.00211708401911892, 131156.759765625
2024-10-29 23:51:06, 37, 19989.0, 1000, -0.0018035949615295976, 130937.287109375
2024-10-29 23:53:15, 38, 19993.0, 999, -0.0018837473762687296, 130595.013671875
2024-10-29 23:55:25, 39, 19994.0, 1000, -0.001831946021411568, 130460.998046875
2024-10-29 23:57:35, 40, 19995.0, 999, -0.0021231363352853805, 130125.419921875
2024-10-30 00:01:54, 42, 19996.0, 895, -0.002138320211088285, 129662.056640625
2024-10-30 00:06:10, 44, 19998.0, 748, -0.002212153427535668, 129341.37890625
2024-10-30 02:39:52, 111, 19999.0, 1000, -0.001937172666657716, 115373.15625
